event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16819875702,true,2017-05-05 22:00:00.000,10.35475,40.36519,,,-131.0,4.016772851E8,3400.0,4897,"8",40.36519,40.36519,"B",10.35475,10.35475,2,0,2,4.0,135.0,"NP",17432.0,663.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875703,true,2017-05-05 22:00:00.000,10.35353,40.35081,,,-125.0,4.016772795E8,324.0,871,"6",40.35081,40.35081,"A",10.35353,10.35353,3,0,3,102.0,230.0,"NK",1141.0,92.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875704,true,2017-05-05 22:00:00.000,10.35353,40.35081,,,-125.0,4.016772795E8,324.0,871,"6",40.35081,40.35081,"A",10.35353,10.35353,3,0,3,102.0,230.0,"NK",1141.0,92.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875705,true,2017-05-05 22:00:00.000,10.35364,40.35201,,,-129.0,4.0167728E8,248.0,639,"6",40.35201,40.35201,"A",10.35364,10.35364,3,0,3,50.0,416.0,"NN",635.0,96.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875706,true,2017-05-05 22:00:00.000,10.35364,40.35201,,,-129.0,4.0167728E8,248.0,639,"6",40.35201,40.35201,"A",10.35364,10.35364,3,0,3,50.0,416.0,"NN",635.0,96.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875707,true,2017-05-05 22:00:00.000,10.34602,40.34524,,,-131.0,4.016772825E8,754.0,2113,"8",40.34524,40.34524,"B",10.34602,10.34602,2,0,3,119.0,323.0,"SR",7568.0,75.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875708,true,2017-05-05 22:00:00.000,10.34602,40.34524,,,-131.0,4.016772825E8,754.0,2113,"8",40.34524,40.34524,"B",10.34602,10.34602,2,0,3,119.0,323.0,"SR",7568.0,75.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875709,true,2017-05-05 22:00:00.000,10.30937,40.35101,,,-117.0,4.016772805E8,233.0,222,"58",40.35101,40.35101,"3",10.30937,10.30937,7,1,3,86.0,432.0,"MA",263.0,205.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875710,true,2017-05-05 22:00:00.000,10.30937,40.35101,,,-117.0,4.016772805E8,233.0,222,"58",40.35101,40.35101,"3",10.30937,10.30937,7,1,3,86.0,432.0,"MA",263.0,205.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875711,true,2017-05-05 22:00:00.000,10.36802,40.32,,,-131.0,4.016772862E8,4315.0,5534,"8",40.32,40.32,"B",10.36802,10.36802,2,0,3,178.0,46.0,"SR",7930.0,2347.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875712,true,2017-05-05 22:00:00.000,10.36802,40.32,,,-131.0,4.016772862E8,4315.0,5534,"8",40.32,40.32,"B",10.36802,10.36802,2,0,3,178.0,46.0,"SR",7930.0,2347.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875713,true,2017-05-05 22:00:00.000,10.36802,40.32,,,-131.0,4.016772862E8,4315.0,5534,"8",40.32,40.32,"B",10.36802,10.36802,2,0,3,178.0,46.0,"SR",7930.0,2347.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875714,true,2017-05-05 22:00:00.000,10.36994,40.31461,,,-124.0,4.016772778E8,3448.0,4775,"6",40.31461,40.31461,"B",10.36994,10.36994,1,0,3,1.0,0.0,"MA",5044.0,2356.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875715,true,2017-05-05 22:00:00.000,10.36994,40.31461,,,-124.0,4.016772778E8,3448.0,4775,"6",40.31461,40.31461,"B",10.36994,10.36994,1,0,3,1.0,0.0,"MA",5044.0,2356.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875716,true,2017-05-05 22:00:00.000,10.36994,40.31461,,,-124.0,4.016772778E8,3448.0,4775,"6",40.31461,40.31461,"B",10.36994,10.36994,1,0,3,1.0,0.0,"MA",5044.0,2356.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875717,true,2017-05-06 22:00:00.000,10.35564,40.24016,,,-131.0,4.016772945E8,2041.0,5377,"8",40.24016,40.24016,"B",10.35564,10.35564,2,0,3,47.0,319.0,"NP",31382.0,132.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875718,true,2017-05-06 22:00:00.000,10.35564,40.24016,,,-131.0,4.016772945E8,2041.0,5377,"8",40.24016,40.24016,"B",10.35564,10.35564,2,0,3,47.0,319.0,"NP",31382.0,132.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875719,true,2017-05-06 22:00:00.000,10.3258,40.19433,,,-125.0,4.0167728E8,176.0,328,"8",40.19433,40.19433,"A",10.3258,10.3258,3,0,3,109.0,291.0,"SR",356.0,86.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875720,true,2017-05-06 22:00:00.000,10.3258,40.19433,,,-125.0,4.0167728E8,176.0,328,"8",40.19433,40.19433,"A",10.3258,10.3258,3,0,3,109.0,291.0,"SR",356.0,86.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875721,true,2017-05-06 22:00:00.000,10.32113,40.18905,,,-124.0,4.016772815E8,890.0,1641,"8",40.18905,40.18905,"A",10.32113,10.32113,3,0,3,112.0,95.0,"NK",4362.0,181.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875722,true,2017-05-06 22:00:00.000,10.32113,40.18905,,,-124.0,4.016772815E8,890.0,1641,"8",40.18905,40.18905,"A",10.32113,10.32113,3,0,3,112.0,95.0,"NK",4362.0,181.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875723,true,2017-05-06 22:00:00.000,10.41445,40.0618,,,-130.0,4.016772826E8,241.0,516,"8",40.0618,40.0618,"A",10.41445,10.41445,3,0,3,113.0,586.0,"NP",722.0,80.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875724,true,2017-05-06 22:00:00.000,10.4093,40.02649,,,-130.0,4.016772731E8,1393.0,3930,"8",40.02649,40.02649,"B",10.4093,10.4093,1,0,3,78.0,0.0,"NN",1858.0,1043.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875725,true,2017-05-06 22:00:00.000,10.4093,40.02649,,,-130.0,4.016772731E8,1393.0,3930,"8",40.02649,40.02649,"B",10.4093,10.4093,1,0,3,78.0,0.0,"NN",1858.0,1043.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875726,true,2017-05-06 22:00:00.000,10.41074,40.02002,,,-127.0,4.016772737E8,2273.0,6424,"8",40.02002,40.02002,"B",10.41074,10.41074,1,0,3,41.0,0.0,"NK",3194.0,1618.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875727,true,2017-05-06 22:00:00.000,10.41074,40.02002,,,-127.0,4.016772737E8,2273.0,6424,"8",40.02002,40.02002,"B",10.41074,10.41074,1,0,3,41.0,0.0,"NK",3194.0,1618.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875728,true,2017-05-06 22:00:00.000,10.41074,40.02002,,,-127.0,4.016772737E8,2273.0,6424,"8",40.02002,40.02002,"B",10.41074,10.41074,1,0,3,41.0,0.0,"NK",3194.0,1618.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875729,true,2017-05-06 22:00:00.000,10.41074,40.02002,,,-127.0,4.016772737E8,2273.0,6424,"8",40.02002,40.02002,"B",10.41074,10.41074,1,0,3,41.0,0.0,"NK",3194.0,1618.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875730,true,2017-05-06 22:00:00.000,10.40553,39.99932,,,-121.0,4.016772787E8,1269.0,3578,"8",39.99932,39.99932,"B",10.40553,10.40553,2,0,3,100.0,103.0,"SR",29618.0,54.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875731,true,2017-05-06 22:00:00.000,10.40553,39.99932,,,-121.0,4.016772787E8,1269.0,3578,"8",39.99932,39.99932,"B",10.40553,10.40553,2,0,3,100.0,103.0,"SR",29618.0,54.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875732,true,2017-05-06 22:00:00.000,10.40553,39.99932,,,-121.0,4.016772787E8,1269.0,3578,"8",39.99932,39.99932,"B",10.40553,10.40553,2,0,3,100.0,103.0,"SR",29618.0,54.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875733,true,2017-05-06 22:00:00.000,10.40553,39.99932,,,-121.0,4.016772787E8,1269.0,3578,"8",39.99932,39.99932,"B",10.40553,10.40553,2,0,3,100.0,103.0,"SR",29618.0,54.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875734,true,2017-05-06 22:00:00.000,10.43074,39.98749,,,-126.0,4.016772828E8,203.0,497,"6",39.98749,39.98749,"A",10.43074,10.43074,3,0,2,60.0,148.0,"NN",633.0,65.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875735,true,2017-05-06 22:00:00.000,10.43074,39.98749,,,-126.0,4.016772828E8,203.0,497,"6",39.98749,39.98749,"A",10.43074,10.43074,3,0,2,60.0,148.0,"NN",633.0,65.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875736,true,2017-05-06 22:00:00.000,10.43074,39.98749,,,-126.0,4.016772828E8,203.0,497,"6",39.98749,39.98749,"A",10.43074,10.43074,3,0,2,60.0,148.0,"NN",633.0,65.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875737,true,2017-05-06 22:00:00.000,10.43074,39.98749,,,-126.0,4.016772828E8,203.0,497,"6",39.98749,39.98749,"A",10.43074,10.43074,3,0,2,60.0,148.0,"NN",633.0,65.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875738,true,2017-05-06 22:00:00.000,10.42023,39.96509,,,-121.0,4.016772791E8,950.0,2671,"8",39.96509,39.96509,"B",10.42023,10.42023,2,0,3,76.0,271.0,"MA",22058.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875739,true,2017-05-06 22:00:00.000,10.42023,39.96509,,,-121.0,4.016772791E8,950.0,2671,"8",39.96509,39.96509,"B",10.42023,10.42023,2,0,3,76.0,271.0,"MA",22058.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875740,true,2017-05-06 22:00:00.000,10.42023,39.96509,,,-121.0,4.016772791E8,950.0,2671,"8",39.96509,39.96509,"B",10.42023,10.42023,2,0,3,76.0,271.0,"MA",22058.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875741,true,2017-05-06 22:00:00.000,10.42023,39.96509,,,-121.0,4.016772791E8,950.0,2671,"8",39.96509,39.96509,"B",10.42023,10.42023,2,0,3,76.0,271.0,"MA",22058.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875742,true,2017-05-06 22:00:00.000,10.42435,39.94819,,,-132.0,4.016772803E8,1217.0,3431,"8",39.94819,39.94819,"B",10.42435,10.42435,2,0,3,66.0,387.0,"MB",28985.0,51.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875743,true,2017-05-06 22:00:00.000,10.42435,39.94819,,,-132.0,4.016772803E8,1217.0,3431,"8",39.94819,39.94819,"B",10.42435,10.42435,2,0,3,66.0,387.0,"MB",28985.0,51.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875744,true,2017-05-06 22:00:00.000,10.42984,39.93638,,,-121.0,4.016772799E8,1530.0,4317,"8",39.93638,39.93638,"B",10.42984,10.42984,1,0,3,72.0,0.0,"MA",3920.0,596.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875745,true,2017-05-06 22:00:00.000,10.42984,39.93638,,,-121.0,4.016772799E8,1530.0,4317,"8",39.93638,39.93638,"B",10.42984,10.42984,1,0,3,72.0,0.0,"MA",3920.0,596.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875746,true,2017-05-07 22:00:00.000,10.41519,39.86921,,,-133.0,4.016772723E8,2363.0,6677,"8",39.86921,39.86921,"B",10.41519,10.41519,1,0,3,85.0,0.0,"NP",4638.0,1204.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875747,true,2017-05-07 22:00:00.000,10.41519,39.86921,,,-133.0,4.016772723E8,2363.0,6677,"8",39.86921,39.86921,"B",10.41519,10.41519,1,0,3,85.0,0.0,"NP",4638.0,1204.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875748,true,2017-05-07 22:00:00.000,10.41519,39.86921,,,-133.0,4.016772723E8,2363.0,6677,"8",39.86921,39.86921,"B",10.41519,10.41519,1,0,3,85.0,0.0,"NP",4638.0,1204.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875749,true,2017-05-07 22:00:00.000,10.40838,39.83559,,,-130.0,4.016772894E8,3056.0,8637,"8",39.83559,39.83559,"B",10.40838,10.40838,1,0,3,89.0,0.0,"SR",5355.0,1743.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875750,true,2017-05-07 22:00:00.000,10.40838,39.83559,,,-130.0,4.016772894E8,3056.0,8637,"8",39.83559,39.83559,"B",10.40838,10.40838,1,0,3,89.0,0.0,"SR",5355.0,1743.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875751,true,2017-05-07 22:00:00.000,10.40838,39.83559,,,-130.0,4.016772894E8,3056.0,8637,"8",39.83559,39.83559,"B",10.40838,10.40838,1,0,3,89.0,0.0,"SR",5355.0,1743.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875752,true,2017-05-07 22:00:00.000,10.47662,39.85058,,,-120.0,4.016772813E8,175.0,395,"58",39.85058,39.85058,"3",10.47662,10.47662,4,0,3,87.0,193.0,"NK",554.0,55.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875753,true,2017-05-07 22:00:00.000,10.47662,39.85058,,,-120.0,4.016772813E8,175.0,395,"58",39.85058,39.85058,"3",10.47662,10.47662,4,0,3,87.0,193.0,"NK",554.0,55.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875754,true,2017-05-07 22:00:00.000,10.47662,39.85058,,,-120.0,4.016772813E8,175.0,395,"58",39.85058,39.85058,"3",10.47662,10.47662,4,0,3,87.0,193.0,"NK",554.0,55.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875755,true,2017-05-07 22:00:00.000,10.64974,39.73567,,,-128.0,4.016772889E8,2524.0,7133,"8",39.73567,39.73567,"B",10.64974,10.64974,1,0,3,62.0,0.0,"NP",3242.0,1964.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875756,true,2017-05-07 22:00:00.000,10.83247,39.62272,,,-128.0,4.01677275E8,4357.0,12321,"8",39.62272,39.62272,"B",10.83247,10.83247,1,0,3,157.0,0.0,"MA",5296.0,3584.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875757,true,2017-05-07 22:00:00.000,10.83247,39.62272,,,-128.0,4.01677275E8,4357.0,12321,"8",39.62272,39.62272,"B",10.83247,10.83247,1,0,3,157.0,0.0,"MA",5296.0,3584.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875758,true,2017-05-08 22:00:00.000,10.94211,39.54868,,,-135.0,4.016772788E8,6574.0,18593,"8",39.54868,39.54868,"B",10.94211,10.94211,1,0,3,102.0,0.0,"NP",22506.0,1920.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875759,true,2017-05-08 22:00:00.000,10.91142,39.55009,,,-127.0,4.016772801E8,4767.0,13479,"6",39.55009,39.55009,"B",10.91142,10.91142,1,0,3,85.0,0.0,"SR",41462.0,548.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875760,true,2017-05-08 22:00:00.000,10.83695,39.51897,,,-125.0,4.016772832E8,2864.0,5866,"8",39.51897,39.51897,"B",10.83695,10.83695,2,0,3,104.0,316.0,"NK",144885.0,56.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875761,true,2017-05-08 22:00:00.000,10.82047,39.50434,,,-134.0,4.016772926E8,2982.0,6086,"8",39.50434,39.50434,"B",10.82047,10.82047,1,0,3,102.0,0.0,"SR",11751.0,756.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875762,true,2017-05-08 22:00:00.000,10.79974,39.49047,,,-124.0,4.016772897E8,2202.0,6221,"8",39.49047,39.49047,"B",10.79974,10.79974,2,0,3,100.0,53.0,"MA",57091.0,84.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875763,true,2017-05-08 22:00:00.000,10.83031,39.47106,,,-127.0,4.016772802E8,275.0,711,"58",39.47106,39.47106,"2",10.83031,10.83031,7,0,2,103.0,350.0,"MB",1838.0,41.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875764,true,2017-05-08 22:00:00.000,10.83031,39.47106,,,-127.0,4.016772802E8,275.0,711,"58",39.47106,39.47106,"2",10.83031,10.83031,7,0,2,103.0,350.0,"MB",1838.0,41.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875765,true,2017-05-08 22:00:00.000,10.83954,39.45083,,,-121.0,4.016772908E8,173.0,316,"57",39.45083,39.45083,"3",10.83954,10.83954,11,0,3,48.0,466.0,"MA",279.0,107.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875766,true,2017-05-08 22:00:00.000,10.83954,39.45083,,,-121.0,4.016772908E8,173.0,316,"57",39.45083,39.45083,"3",10.83954,10.83954,11,0,3,48.0,466.0,"MA",279.0,107.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875767,true,2017-05-08 22:00:00.000,10.85129,39.3288,,,-127.0,4.016773091E8,2841.0,7198,"8",39.3288,39.3288,"B",10.85129,10.85129,1,0,3,76.0,0.0,"NK",4748.0,1699.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875768,true,2017-05-08 22:00:00.000,10.85129,39.3288,,,-127.0,4.016773091E8,2841.0,7198,"8",39.3288,39.3288,"B",10.85129,10.85129,1,0,3,76.0,0.0,"NK",4748.0,1699.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875769,true,2017-05-08 22:00:00.000,10.84869,39.38268,,,-118.0,4.016772966E8,5573.0,14886,"8",39.38268,39.38268,"B",10.84869,10.84869,1,1,3,13.0,0.0,"MA",10067.0,3084.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875770,true,2017-05-08 22:00:00.000,10.84869,39.38268,,,-118.0,4.016772966E8,5573.0,14886,"8",39.38268,39.38268,"B",10.84869,10.84869,1,1,3,13.0,0.0,"MA",10067.0,3084.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875771,true,2017-05-09 22:00:00.000,10.84397,39.39682,,,-133.0,4.016772896E8,4183.0,11705,"8",39.39682,39.39682,"B",10.84397,10.84397,1,0,3,68.0,0.0,"MB",10384.0,1684.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875772,true,2017-05-09 22:00:00.000,10.81977,39.30552,,,-133.0,4.016773111E8,5606.0,15856,"8",39.30552,39.30552,"B",10.81977,10.81977,1,0,3,54.0,0.0,"NK",12248.0,2565.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875773,true,2017-05-09 22:00:00.000,10.63202,39.22557,,,-133.0,4.01677266E8,2586.0,7309,"8",39.22557,39.22557,"B",10.63202,10.63202,2,0,3,100.0,50.0,"NN",9642.0,693.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875774,true,2017-05-10 22:00:00.000,10.32254,39.2251,,,-127.0,4.016773069E8,13814.0,8198,"8",39.2251,39.2251,"B",10.32254,10.32254,2,0,3,91.0,54.0,"NP",238218.0,801.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875775,true,2017-05-10 22:00:00.000,10.44174,39.19122,,,-134.0,4.016772532E8,6546.0,5410,"8",39.19122,39.19122,"B",10.44174,10.44174,1,0,3,102.0,0.0,"NP",15807.0,2711.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875776,true,2017-05-10 22:00:00.000,10.44006,39.18225,,,-132.0,4.016772614E8,11197.0,6580,"8",39.18225,39.18225,"B",10.44006,10.44006,1,0,3,107.0,0.0,"NK",16656.0,7526.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875777,true,2017-05-10 22:00:00.000,10.47867,39.20593,,,-125.0,4.0167728E8,846.0,2023,"57",39.20593,39.20593,"1",10.47867,10.47867,4,0,3,107.0,238.0,"NN",8024.0,89.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875778,true,2017-05-10 22:00:00.000,10.4892,39.17654,,,-125.0,4.01677283E8,1838.0,5189,"8",39.17654,39.17654,"B",10.4892,10.4892,1,0,3,102.0,0.0,"MA",2669.0,1264.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875779,true,2017-05-10 22:00:00.000,10.4892,39.17654,,,-125.0,4.01677283E8,1838.0,5189,"8",39.17654,39.17654,"B",10.4892,10.4892,1,0,3,102.0,0.0,"MA",2669.0,1264.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875780,true,2017-05-10 22:00:00.000,10.46649,39.19208,,,-124.0,4.016772733E8,1899.0,5358,"8",39.19208,39.19208,"B",10.46649,10.46649,2,0,3,72.0,154.0,"NP",106986.0,33.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819875781,true,2017-05-10 22:00:00.000,10.45377,39.18409,,,-133.0,4.016772648E8,2259.0,6380,"8",39.18409,39.18409,"B",10.45377,10.45377,1,0,3,76.0,0.0,"NP",6272.0,813.0,,,,,,"argos-doppler-shift","Caretta caretta","165769","244","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
